date,n,naive,naive_lower,naive_upper,resolved,resolved_lower,resolved_upper,delay_adjusted,delay_adjusted_lower,delay_adjusted_upper,competing_risks,competing_risks_lower,competing_risks_upper,kaplan_meier_ghani,kaplan_meier_ghani_upper,kaplan_meier_ghani_lower,parametric_mixture,parametric_mixture_lower,parametric_mixture_upper,parametric_mixture_success
1976-10-23,256,0.9375,0.9004864688995705,0.9638572392101775,0.9561752988047809,0.9229398912738519,0.9779228681625428,0.9677,0.9408000000000001,0.9851000000000001,0.9551398716610083,0.9208618589642419,0.9749741511890871,0.9551398716610081,0.9696211847309748,0.9342237315778202,0.9555740851362973,0.9251374039921318,0.9766764847058054,True
1976-10-24,257,0.933852140077821,0.8962015935899258,0.9609974421017451,0.9561752988047809,0.9229398912738519,0.9779228681625428,0.9600000000000001,0.931,0.9797,0.9557630315197,0.9219496642664261,0.9753197412607303,0.9557630315196998,0.9700794531467019,0.9350550736049018,0.9554696843131257,0.9249637061101099,0.9766209850817426,True
1976-10-25,257,0.933852140077821,0.8962015935899258,0.9609974421017451,0.9561752988047809,0.9229398912738519,0.9779228681625428,0.9562,0.9262,0.9769000000000001,0.9554555152287862,0.9214746093099303,0.9751284958042289,0.9554555152287862,0.9698337302723273,0.9346857094286455,0.9553508122850182,0.9247649160492948,0.9765583981346421,True
1976-10-26,257,0.9416342412451362,0.9055608727652591,0.9669686595189976,0.9565217391304348,0.9235384529151434,0.9780989873684396,0.9603,0.9315,0.9799,0.9565286619484004,0.9232283405979157,0.9757638863482749,0.9565286619484005,0.9705033056364524,0.936367355092683,0.9558975485363209,0.9256781480250007,0.9768477999306591,True
1976-10-27,257,0.9416342412451362,0.9055608727652591,0.9669686595189976,0.9565217391304348,0.9235384529151434,0.9780989873684396,0.9565,0.9267000000000001,0.9771000000000001,0.9563166202144379,0.9228720575860321,0.9756415802726747,0.9563166202144379,0.9703420272691102,0.9360953410217675,0.9558026377297728,0.9255203019820865,0.9767976095313836,True
1976-10-28,257,0.9494163424124513,0.915053604758898,0.9727948317651405,0.9568627450980393,0.9241277902865744,0.9782723186336242,0.9606,0.932,0.9800000000000001,0.9570233463035022,0.9240785464024452,0.9760429450614627,0.9570233463035019,0.9708660951059211,0.9370299228581241,0.9562586835495375,0.926281551194068,0.9770391443263611,True
1976-10-29,257,0.953307392996109,0.919858455317978,0.9756437150527988,0.95703125,0.9244190662295706,0.9783579593956968,0.9646,0.9371,0.9828,0.9570225768867199,0.9240771808179518,0.9760425253436077,0.9570225768867199,0.970877107926134,0.937004732791319,0.9569854579811999,0.9274619903568059,0.9774288731247049,True
1976-10-30,257,0.953307392996109,0.919858455317978,0.9756437150527988,0.95703125,0.9244190662295706,0.9783579593956968,0.9608000000000001,0.9323,0.9801000000000001,0.9570052708557552,0.9240476285647239,0.9760326973129276,0.9570052708557552,0.9708618612129744,0.9369868888705943,0.9569704932740292,0.9274379563051678,0.9774208850737286,True
1976-10-31,257,0.953307392996109,0.919858455317978,0.9756437150527988,0.95703125,0.9244190662295706,0.9783579593956968,0.9608000000000001,0.9323,0.9801000000000001,0.9568991319964082,0.9238684754442212,0.9759717263379877,0.9568991319964083,0.9707796268217737,0.9368539077569604,0.9569545286674239,0.9274118309325363,0.9774122157656889,True
1976-11-01,257,0.953307392996109,0.919858455317978,0.9756437150527988,0.95703125,0.9244190662295706,0.9783579593956968,0.9570000000000001,0.9276000000000001,0.9774,0.9568093385214007,0.9237191559153252,0.9759193995887154,0.9568093385214008,0.9707113847213542,0.936738627077116,0.956936956124011,0.927383666135008,0.97740280715873,True
1976-11-02,257,0.953307392996109,0.919858455317978,0.9756437150527988,0.95703125,0.9244190662295706,0.9783579593956968,0.9570000000000001,0.9276000000000001,0.9774,0.9567444876783398,0.9236125980438563,0.9758811811906479,0.9567444876783399,0.9706625704127567,0.9366543823156056,0.9569170724104625,0.9273534605220165,0.9773926847880233,True
1976-11-03,257,0.953307392996109,0.919858455317978,0.9756437150527988,0.95703125,0.9244190662295706,0.9783579593956968,0.9570000000000001,0.9276000000000001,0.9774,0.9566536964980547,0.9234652327314403,0.9758270712080719,0.9566536964980544,0.9705942304194092,0.9365364355509768,0.9568974499380101,0.9273211703161854,0.9773818313661289,True
1976-11-04,257,0.953307392996109,0.919858455317978,0.9756437150527988,0.95703125,0.9244190662295706,0.9783579593956968,0.9570000000000001,0.9276000000000001,0.9774,0.9565499351491569,0.9232994189967066,0.9757643637082807,0.956549935149157,0.9705162935890786,0.9364012880365791,0.9568770474672387,0.9272867192848926,0.9773702188023012,True
1976-11-05,257,0.9571984435797666,0.9247081149239187,0.97844292764233,0.9571984435797666,0.9247081149239187,0.97844292764233,0.9609000000000001,0.9326000000000001,0.9802000000000001,0.9571984435797666,0.9243810206503352,0.9761412315534975,0.9571984435797666,0.9710026190220281,0.9372474944222118,0.9571984512736537,0.9278142366809939,0.9775421509991701,True
