date,n,naive,naive_lower,naive_upper,resolved,resolved_lower,resolved_upper,delay_adjusted,delay_adjusted_lower,delay_adjusted_upper,competing_risks,competing_risks_lower,competing_risks_upper,kaplan_meier_ghani,kaplan_meier_ghani_upper,kaplan_meier_ghani_lower,parametric_mixture,parametric_mixture_lower,parametric_mixture_upper,parametric_mixture_success,has_recovery_data
2022-11-12,159,0.4716981132075472,0.3921411352167069,0.5523296054273231,0.5208333333333334,0.4360800647399104,0.6047119799703824,0.5282,0.44620000000000004,0.6092000000000001,0.5269046222414303,0.4448892041300361,0.6074932975150557,0.5269046222414303,0.5905636025547195,0.4623586803619732,0.5133521284480115,0.43171830692214846,0.5946170973878052,True,True
2022-11-13,160,0.46875,0.38952839729238886,0.5491505396314449,0.5208333333333334,0.4360800647399104,0.6047119799703824,0.5208,0.4395,0.6015,0.5274011741824705,0.4451125198716878,0.6082274560333122,0.5274011741824705,0.5912788842713252,0.4626135363151686,0.5166949447772083,0.43488670175144933,0.5978812919251293,True,True
2022-11-14,161,0.4658385093167702,0.3869506426501301,0.5460070510662318,0.5067567567567568,0.42341432954510944,0.5898233136399564,0.5172,0.43620000000000003,0.5977,0.5048032217731161,0.42439034200947784,0.5849683741938454,0.504803221773116,0.5694409935145812,0.44000449091391025,0.49477926074641976,0.41502038092645527,0.5749095077367501,True,True
2022-11-15,161,0.4658385093167702,0.3869506426501301,0.5460070510662318,0.4966887417218543,0.4143943888820772,0.5791155629732778,0.5137,0.433,0.5939,0.49287551045327566,0.4138539988671397,0.5722546104453933,0.49287551045327554,0.5567650957262267,0.42921777841356595,0.4844810519424451,0.40600258620741597,0.5636339037966426,True,True
2022-11-16,161,0.4658385093167702,0.3869506426501301,0.5460070510662318,0.4966887417218543,0.4143943888820772,0.5791155629732778,0.5102,0.4298,0.5902000000000001,0.4943416130906818,0.41523240869899164,0.5737351656953106,0.4943416130906818,0.5581068336860239,0.4307599423533458,0.4859635479113032,0.40740372114118106,0.5651131403031968,True,True
2022-11-17,161,0.4658385093167702,0.3869506426501301,0.5460070510662318,0.4934210526315789,0.41147372186105696,0.5756298206508839,0.5102,0.4298,0.5902000000000001,0.4923379825385294,0.4134959541357521,0.571562972428917,0.4923379825385294,0.5559468573958308,0.428976211887883,0.4864093580224197,0.40800938108180773,0.5653100208618145,True,True
2022-11-18,161,0.4658385093167702,0.3869506426501301,0.5460070510662318,0.487012987012987,0.4057558058941844,0.5687794561864683,0.5068,0.4267,0.5866,0.48544681512599036,0.40752388489640995,0.5640837614995842,0.48544681512599036,0.5492408900934781,0.4221234577108738,0.478949672999628,0.4013650232805126,0.5572887493373656,True,True
2022-11-19,161,0.4658385093167702,0.3869506426501301,0.5460070510662318,0.487012987012987,0.4057558058941844,0.5687794561864683,0.5068,0.4267,0.5866,0.4864243827362209,0.4084969137564319,0.5650175001804307,0.4864243827362209,0.5500741920955972,0.4232118638855976,0.47994355242827297,0.4023452588366428,0.5582552004707462,True,True
2022-11-20,161,0.4658385093167702,0.3869506426501301,0.5460070510662318,0.487012987012987,0.4057558058941844,0.5687794561864683,0.5068,0.4267,0.5866,0.4884514232688764,0.41075332908581597,0.5667116016806809,0.48845142326887653,0.5518654863498367,0.4254069185362445,0.4810408007936302,0.40342640046437667,0.559315800040559,True,True
2022-11-21,161,0.4658385093167702,0.3869506426501301,0.5460070510662318,0.487012987012987,0.4057558058941844,0.5687794561864683,0.5034000000000001,0.42360000000000003,0.5830000000000001,0.49073710714554947,0.41317368459946235,0.5687490724904034,0.49073710714554936,0.5539346756557211,0.4278342226889146,0.48220640391055386,0.4045815090276769,0.5604538556106646,True,True
